COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1091,57
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1091,58
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1091,59
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,60
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,61
COTIL,Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,62
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,63
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,64
COTIL,História,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,65
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,66
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,67
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,68
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,69
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,70
COTIL,Sociologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1011,71
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,72
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,73
COTIL,Sociologia/Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,74
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,75
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,76
COTIL,História,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,77
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,78
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,79
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,80
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,81
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1133,82
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,83
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,84
COTIL,Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,85
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,86
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,87
COTIL,História,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,88
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,89
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,90
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,91
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,92
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,93
COTIL,Sociologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1051,94
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,95
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,96
COTIL,Sociologia/Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,97
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,98
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,99
COTIL,História,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,100
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,101
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,102
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,103
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,104
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1170,105
COTIL,Análise e Projeto de Sistemas de Informação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,106
COTIL,Banco de Dados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,107
COTIL,Desenvolvimento de Aplicação Web I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,108
COTIL,Informática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,109
COTIL,Inovação e Empreendedorismo,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,110
COTIL,Inglês Técnico,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,111
COTIL,Lógica de Programação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,112
COTIL,Projeto Integrador I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,113
COTIL,Sistemas Operacionais e Redes de Computadores,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20157,114
COTIL,Desenvolvimento para Dispositivos Móveis,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,115
COTIL,Desenvolvimento de Aplicação Desktop,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,116
COTIL,Desenvolvimento de Aplicação Web II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,117
COTIL,Desenvolvimento para Sistemas Embarcados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,118
COTIL,Ética e Cidadania,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,119
COTIL,Linguagem de Programação Multiplataforma,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,120
COTIL,Projeto Integrador II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,121
COTIL,Tópicos em Tecnologia da Informação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1528,122
COTIL,Análise e Projeto de Sistemas de Informação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,123
COTIL,Artes,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,124
COTIL,Banco de Dados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,125
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,126
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,127
COTIL,Espanhol,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,128
COTIL,Ética e Cidadania,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,129
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,130
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,131
